session_id,step,total_steps,agent,action,tool,latency_ms,data_volume_kb,permission_level,external_destination,error_flag,label
TRACE-00711,11,17,planner,retrieve,none,414,26.088608592296204,0,0,0,benign
TRACE-00711,12,17,analyst,summarize,none,283,33.63658070609867,0,0,0,benign
TRACE-00711,13,17,researcher,respond,none,483,20.282245491285135,0,0,0,benign
TRACE-00711,14,17,analyst,handoff,none,391,8.208782724093506,0,0,0,benign
TRACE-00711,15,17,writer,handoff,none,513,23.396987242855495,2,0,0,benign
TRACE-00711,16,17,writer,respond,none,516,19.433779562286045,1,0,0,benign
TRACE-00711,17,17,analyst,retrieve,none,492,17.232271739563974,0,0,0,benign
TRACE-00712,1,9,analyst,respond,none,494,18.32875825203654,1,0,0,prompt_hijacking
TRACE-00712,2,9,planner,tool_call,internal_search,507,19.308606216302888,2,0,0,prompt_hijacking
TRACE-00712,3,9,writer,instruction_override,none,780,35.57966886788832,2,0,0,prompt_hijacking
TRACE-00712,4,9,researcher,summarize,none,80,53.33423421209362,0,0,0,prompt_hijacking
TRACE-00712,5,9,planner,handoff,none,420,4.668753327755436,1,0,0,prompt_hijacking
TRACE-00712,6,9,analyst,tool_call,external_webhook,488,310.0,3,1,0,prompt_hijacking
TRACE-00712,7,9,analyst,handoff,none,717,7.289542985395746,2,0,0,prompt_hijacking
TRACE-00712,8,9,analyst,respond,none,529,20.654495074300986,1,0,0,prompt_hijacking
TRACE-00712,9,9,analyst,tool_call,vector_db,503,27.07548197145726,1,0,0,prompt_hijacking
TRACE-00713,1,14,writer,tool_call,calculator,354,13.798149446018906,2,0,0,benign
TRACE-00713,2,14,researcher,handoff,none,541,60.49552696558789,0,0,0,benign
TRACE-00713,3,14,analyst,handoff,none,313,46.08788149876477,0,0,0,benign
TRACE-00713,4,14,writer,respond,none,359,13.965624738139425,0,0,0,benign
TRACE-00713,5,14,researcher,tool_call,calculator,344,23.188122796898195,1,0,0,benign
TRACE-00713,6,14,researcher,retrieve,none,329,79.89615467376377,0,0,0,benign
TRACE-00713,7,14,planner,tool_call,vector_db,254,10.179345645268956,0,0,0,benign
TRACE-00713,8,14,planner,respond,none,480,24.144339689983063,2,0,1,benign
TRACE-00713,9,14,planner,summarize,none,320,12.721214855349762,0,0,0,benign
TRACE-00713,10,14,analyst,tool_call,calculator,380,26.486451620992284,1,0,0,benign
TRACE-00713,11,14,analyst,respond,none,684,49.594271340487516,0,0,0,benign
TRACE-00713,12,14,analyst,retrieve,none,200,24.75104593836197,1,1,0,benign
TRACE-00713,13,14,researcher,summarize,none,506,28.321410995364253,0,0,0,benign
TRACE-00713,14,14,planner,tool_call,calculator,433,23.9729190917315,0,0,0,benign
TRACE-00714,1,16,analyst,handoff,none,402,5.6676429793374785,0,0,0,benign
TRACE-00714,2,16,writer,retrieve,none,386,37.945609113279616,0,0,0,benign
TRACE-00714,3,16,planner,tool_call,internal_api,486,12.223521723586781,1,0,0,benign
TRACE-00714,4,16,writer,respond,none,481,39.185731845918205,1,0,0,benign
TRACE-00714,5,16,planner,respond,none,324,15.472481188282963,1,0,0,benign
TRACE-00714,6,16,writer,handoff,none,310,24.36884672389867,0,0,0,benign
TRACE-00714,7,16,researcher,summarize,none,390,9.426917147202216,1,0,0,benign
TRACE-00714,8,16,analyst,summarize,none,345,23.31216856242017,1,0,0,benign
TRACE-00714,9,16,researcher,handoff,none,405,38.96919469990129,0,0,0,benign
TRACE-00714,10,16,writer,retrieve,none,478,21.69068914550073,1,0,0,benign
TRACE-00714,11,16,analyst,handoff,none,569,13.30895293349444,1,0,0,benign
TRACE-00714,12,16,planner,tool_call,internal_api,672,6.791519148863904,2,0,0,benign
TRACE-00714,13,16,writer,summarize,none,615,32.15491601859667,0,0,0,benign
TRACE-00714,14,16,analyst,retrieve,none,322,24.467715500173824,0,0,0,benign
TRACE-00714,15,16,writer,summarize,none,392,17.52737505583712,1,1,0,benign
TRACE-00714,16,16,analyst,retrieve,none,586,29.095251698797885,0,0,0,benign
TRACE-00715,1,15,analyst,retrieve,none,239,15.719009299972056,0,0,0,retrieval_poisoning
TRACE-00715,2,15,planner,retrieve,none,412,16.991100597466936,0,0,0,retrieval_poisoning
TRACE-00715,3,15,analyst,retrieve,none,617,43.68367808114184,0,0,0,retrieval_poisoning
TRACE-00715,4,15,researcher,tool_call,internal_api,381,34.38536191902895,1,0,0,retrieval_poisoning
TRACE-00715,5,15,planner,handoff,none,645,8.918379418818672,1,0,0,retrieval_poisoning
TRACE-00715,6,15,analyst,handoff,none,528,7.576687022475919,0,0,1,retrieval_poisoning
TRACE-00715,7,15,analyst,summarize,none,610,40.94217530772762,0,0,0,retrieval_poisoning
TRACE-00715,8,15,writer,retrieve,none,418,39.427143739491434,1,0,0,retrieval_poisoning
TRACE-00715,9,15,planner,summarize,none,219,23.276172354516078,1,0,0,retrieval_poisoning
TRACE-00715,10,15,analyst,retrieve,vector_db,381,285.0,1,0,1,retrieval_poisoning
TRACE-00715,11,15,writer,tool_call,calculator,511,46.046083139794106,1,0,0,retrieval_poisoning
TRACE-00715,12,15,researcher,respond,none,300,9.309860259641379,1,0,0,retrieval_poisoning
TRACE-00715,13,15,writer,summarize,none,494,79.17348716840013,1,0,0,retrieval_poisoning
TRACE-00715,14,15,researcher,retrieve,none,305,18.041755721528805,1,0,0,retrieval_poisoning
TRACE-00715,15,15,analyst,retrieve,none,533,23.89645566207786,1,0,0,retrieval_poisoning
TRACE-00716,1,16,writer,tool_call,internal_api,743,37.51592410885697,0,0,0,benign
TRACE-00716,2,16,analyst,handoff,none,382,23.595671905867274,1,0,0,benign
TRACE-00716,3,16,researcher,retrieve,none,710,42.60808201170112,1,0,0,benign
TRACE-00716,4,16,writer,tool_call,internal_api,476,37.2141033958264,0,0,0,benign
TRACE-00716,5,16,researcher,respond,none,494,9.264872300384313,0,0,0,benign
TRACE-00716,6,16,analyst,respond,none,672,17.417357939202436,0,0,0,benign
TRACE-00716,7,16,writer,summarize,none,291,26.31522663809015,1,0,0,benign
TRACE-00716,8,16,analyst,handoff,none,460,149.11951703374208,0,0,0,benign
TRACE-00716,9,16,researcher,summarize,none,519,21.097162217079042,1,0,0,benign
TRACE-00716,10,16,analyst,handoff,none,613,50.3813027196381,1,0,0,benign
TRACE-00716,11,16,planner,respond,none,557,26.985928328495948,0,1,0,benign
TRACE-00716,12,16,analyst,respond,none,485,67.83167666826326,1,0,1,benign
TRACE-00716,13,16,planner,handoff,none,450,17.37758034326876,1,0,0,benign
TRACE-00716,14,16,writer,tool_call,calculator,467,34.423850915263465,1,0,0,benign
TRACE-00716,15,16,researcher,summarize,none,556,34.48934082206009,0,0,0,benign
TRACE-00716,16,16,planner,handoff,none,194,22.057736620278973,1,0,0,benign
TRACE-00717,1,10,planner,handoff,none,318,15.485030513414165,0,0,0,benign
TRACE-00717,2,10,planner,summarize,none,388,20.07490647139886,0,0,0,benign
TRACE-00717,3,10,researcher,summarize,none,517,13.288944501252391,0,0,0,benign
TRACE-00717,4,10,analyst,retrieve,none,412,15.299819512149258,2,0,0,benign
TRACE-00717,5,10,planner,summarize,none,423,10.562543408115777,1,0,0,benign
TRACE-00717,6,10,planner,tool_call,vector_db,390,36.17978203077372,2,0,0,benign
TRACE-00717,7,10,planner,tool_call,vector_db,297,17.838100183613506,0,0,0,benign
TRACE-00717,8,10,planner,summarize,none,248,55.727469214306595,1,0,0,benign
TRACE-00717,9,10,writer,retrieve,none,562,22.911791630611834,1,0,0,benign
TRACE-00717,10,10,researcher,handoff,none,249,22.355212023072674,0,0,0,benign
TRACE-00718,1,9,researcher,respond,none,495,25.411253054621927,0,0,0,benign
TRACE-00718,2,9,analyst,handoff,none,260,40.111375590204105,1,0,0,benign
TRACE-00718,3,9,researcher,tool_call,internal_search,456,10.811660028833531,0,0,0,benign
TRACE-00718,4,9,writer,summarize,none,217,15.864393086182778,0,0,0,benign
TRACE-00718,5,9,planner,tool_call,vector_db,400,15.270719156191465,0,0,0,benign
TRACE-00718,6,9,planner,handoff,none,284,25.7862611608025,0,0,0,benign
TRACE-00718,7,9,writer,handoff,none,400,19.982362501403163,0,0,0,benign
TRACE-00718,8,9,analyst,retrieve,none,310,6.311336509946085,1,0,0,benign
TRACE-00718,9,9,analyst,summarize,none,369,70.24044712472198,1,0,0,benign
TRACE-00719,1,17,researcher,tool_call,internal_api,256,13.137743698429093,1,0,0,prompt_hijacking
TRACE-00719,2,17,writer,handoff,none,652,108.00964356702852,0,0,0,prompt_hijacking
TRACE-00719,3,17,writer,tool_call,vector_db,356,10.591542498807621,0,0,0,prompt_hijacking
TRACE-00719,4,17,analyst,respond,none,437,26.30475400615253,2,0,0,prompt_hijacking
TRACE-00719,5,17,analyst,instruction_override,none,780,26.150489798924138,2,0,1,prompt_hijacking
TRACE-00719,6,17,planner,retrieve,none,543,28.090834491590016,0,0,0,prompt_hijacking
TRACE-00719,7,17,researcher,tool_call,internal_api,408,2.9248228564466827,0,1,0,prompt_hijacking
TRACE-00719,8,17,planner,summarize,none,572,13.67972584935602,1,0,0,prompt_hijacking
TRACE-00719,9,17,writer,handoff,none,512,43.574422900603295,1,0,0,prompt_hijacking
TRACE-00719,10,17,writer,summarize,none,84,24.869679480821073,1,0,1,prompt_hijacking
TRACE-00719,11,17,writer,tool_call,external_webhook,667,310.0,3,1,0,prompt_hijacking
TRACE-00719,12,17,planner,retrieve,none,500,21.89971974060964,1,0,0,prompt_hijacking
TRACE-00719,13,17,researcher,summarize,none,573,23.47295333637523,0,0,0,prompt_hijacking
TRACE-00719,14,17,analyst,respond,none,457,34.32708658926978,1,0,0,prompt_hijacking
TRACE-00719,15,17,planner,tool_call,internal_search,432,17.218714898127022,0,0,0,prompt_hijacking
TRACE-00719,16,17,planner,tool_call,internal_api,397,58.09496614491646,0,0,0,prompt_hijacking
TRACE-00719,17,17,analyst,tool_call,vector_db,581,41.67164038153969,1,0,0,prompt_hijacking
TRACE-00720,1,16,researcher,tool_call,vector_db,499,24.78050526975811,1,0,0,retrieval_poisoning
TRACE-00720,2,16,analyst,handoff,none,415,16.890685125808826,0,0,0,retrieval_poisoning
TRACE-00720,3,16,writer,retrieve,none,239,14.842701690974307,0,0,0,retrieval_poisoning
TRACE-00720,4,16,analyst,tool_call,calculator,413,4.62147424636563,1,0,0,retrieval_poisoning
TRACE-00720,5,16,researcher,tool_call,calculator,390,12.517864908034857,2,0,0,retrieval_poisoning
TRACE-00720,6,16,analyst,summarize,none,431,23.395879315825546,0,0,0,retrieval_poisoning
TRACE-00720,7,16,planner,summarize,none,408,57.055885424995225,0,0,0,retrieval_poisoning
TRACE-00720,8,16,analyst,handoff,none,348,44.47985786597895,1,0,0,retrieval_poisoning
TRACE-00720,9,16,planner,retrieve,none,428,25.240864038309503,0,0,0,retrieval_poisoning
TRACE-00720,10,16,analyst,retrieve,vector_db,322,285.0,0,0,1,retrieval_poisoning
TRACE-00720,11,16,writer,tool_call,vector_db,661,45.26822997978171,1,0,0,retrieval_poisoning
TRACE-00720,12,16,planner,retrieve,none,461,14.827474654472,1,0,0,retrieval_poisoning
TRACE-00720,13,16,planner,tool_call,vector_db,601,9.136187108009404,1,0,0,retrieval_poisoning
TRACE-00720,14,16,researcher,retrieve,none,367,114.35687531223712,0,0,1,retrieval_poisoning
TRACE-00720,15,16,writer,handoff,none,284,15.587466622541854,1,0,0,retrieval_poisoning
TRACE-00720,16,16,researcher,handoff,none,635,50.39796175806241,0,0,0,retrieval_poisoning
TRACE-00721,1,10,analyst,tool_call,vector_db,542,16.148244518534803,1,0,0,tool_redirection
TRACE-00721,2,10,analyst,summarize,none,134,67.9175400306988,1,0,0,tool_redirection
TRACE-00721,3,10,researcher,retrieve,none,106,70.32019260190899,0,0,0,tool_redirection
TRACE-00721,4,10,researcher,tool_call,internal_search,490,12.344475307523341,0,0,0,tool_redirection
TRACE-00721,5,10,analyst,respond,none,199,28.72890227351025,2,0,0,tool_redirection
TRACE-00721,6,10,researcher,tool_call,internal_search,481,69.92568680360229,1,0,0,tool_redirection
TRACE-00721,7,10,writer,summarize,none,436,38.59304058319163,1,0,0,tool_redirection
TRACE-00721,8,10,researcher,tool_call,internal_api,464,3.100262895844897,0,1,0,tool_redirection
TRACE-00721,9,10,planner,tool_call,calculator,273,43.71718270776422,0,0,0,tool_redirection
TRACE-00721,10,10,analyst,tool_call,calculator,453,34.05285728538106,1,0,0,tool_redirection
TRACE-00722,1,12,analyst,retrieve,none,497,32.81959884922812,1,0,1,benign
TRACE-00722,2,12,writer,tool_call,calculator,753,34.104121470659685,2,0,0,benign
TRACE-00722,3,12,writer,retrieve,none,310,130.2331680569987,0,0,0,benign
TRACE-00722,4,12,analyst,tool_call,vector_db,275,15.269044602328925,0,0,0,benign
TRACE-00722,5,12,analyst,respond,none,527,29.37632369519205,2,0,0,benign
TRACE-00722,6,12,writer,tool_call,vector_db,215,13.379387090433948,1,0,0,benign
TRACE-00722,7,12,researcher,tool_call,internal_search,490,11.290818454633728,0,0,0,benign
TRACE-00722,8,12,analyst,retrieve,none,480,22.26180951715725,0,0,0,benign
TRACE-00722,9,12,researcher,retrieve,none,584,39.54040609956974,0,0,0,benign
TRACE-00722,10,12,writer,retrieve,none,376,14.342228064828733,0,0,0,benign
TRACE-00722,11,12,writer,tool_call,vector_db,488,51.72979389693267,1,0,0,benign
TRACE-00722,12,12,planner,tool_call,vector_db,595,32.51055934933194,0,0,0,benign
TRACE-00723,1,11,writer,tool_call,internal_api,584,58.772154280484585,1,0,0,prompt_hijacking
TRACE-00723,2,11,analyst,summarize,none,492,25.25965803936397,2,0,0,prompt_hijacking
TRACE-00723,3,11,writer,respond,none,297,20.360682995707826,1,0,0,prompt_hijacking
TRACE-00723,4,11,analyst,instruction_override,none,780,23.963967547518205,2,0,0,prompt_hijacking
TRACE-00723,5,11,planner,retrieve,none,437,7.9804398636371365,0,1,0,prompt_hijacking
TRACE-00723,6,11,analyst,retrieve,none,497,73.73443336997664,2,0,0,prompt_hijacking
TRACE-00723,7,11,analyst,tool_call,external_webhook,586,310.0,3,1,0,prompt_hijacking
TRACE-00723,8,11,writer,retrieve,none,272,62.0305508471697,1,0,0,prompt_hijacking
TRACE-00723,9,11,writer,respond,none,526,25.97119910814702,0,0,0,prompt_hijacking
TRACE-00723,10,11,planner,retrieve,none,97,120.68356010337958,0,0,0,prompt_hijacking
TRACE-00723,11,11,planner,tool_call,internal_api,446,48.61463044866752,1,0,0,prompt_hijacking
TRACE-00724,1,13,planner,retrieve,none,383,24.811076270112217,0,0,0,benign
TRACE-00724,2,13,researcher,tool_call,internal_search,291,33.01714595928936,1,0,0,benign
TRACE-00724,3,13,writer,handoff,none,467,32.52022596909213,1,0,0,benign
TRACE-00724,4,13,writer,handoff,none,179,62.2963353321073,2,0,0,benign
TRACE-00724,5,13,researcher,retrieve,none,255,18.304880340198093,0,0,0,benign
TRACE-00724,6,13,writer,retrieve,none,348,52.30591721119092,0,0,0,benign
TRACE-00724,7,13,researcher,respond,none,667,57.55897215507628,0,0,0,benign
TRACE-00724,8,13,analyst,tool_call,calculator,490,20.1930731695709,0,0,0,benign
TRACE-00724,9,13,analyst,summarize,none,236,13.205402659950918,0,0,0,benign
TRACE-00724,10,13,planner,summarize,none,488,16.328565478690656,1,0,0,benign
TRACE-00724,11,13,researcher,retrieve,none,440,13.97685152023582,0,0,0,benign
TRACE-00724,12,13,analyst,retrieve,none,437,71.1051657808933,1,0,0,benign
TRACE-00724,13,13,writer,retrieve,none,581,36.714672794526734,0,0,0,benign
TRACE-00725,1,9,researcher,tool_call,internal_search,715,11.817361664284046,1,0,0,benign
TRACE-00725,2,9,analyst,tool_call,internal_api,360,16.041824175935854,0,0,0,benign
TRACE-00725,3,9,planner,summarize,none,666,40.54326027358037,1,0,0,benign
TRACE-00725,4,9,researcher,retrieve,none,602,74.02864091502839,0,0,0,benign
TRACE-00725,5,9,planner,handoff,none,289,46.387108108638515,2,0,0,benign
TRACE-00725,6,9,analyst,retrieve,none,186,21.01402023521982,1,0,1,benign
TRACE-00725,7,9,researcher,summarize,none,174,24.562709419981218,2,0,0,benign
TRACE-00725,8,9,planner,retrieve,none,178,7.431171211757048,1,0,0,benign
TRACE-00725,9,9,writer,retrieve,none,381,33.33183102121563,1,0,0,benign
TRACE-00726,1,11,researcher,summarize,none,430,35.797387425781906,1,0,0,benign
TRACE-00726,2,11,analyst,tool_call,internal_api,251,35.334927883844195,1,0,0,benign
TRACE-00726,3,11,researcher,handoff,none,589,7.2096191608934745,2,0,0,benign
TRACE-00726,4,11,researcher,summarize,none,589,12.614011849637972,0,0,0,benign
TRACE-00726,5,11,writer,summarize,none,430,35.078220914499894,1,0,0,benign
TRACE-00726,6,11,researcher,tool_call,vector_db,128,36.947161785226825,0,0,0,benign
TRACE-00726,7,11,writer,tool_call,internal_search,358,33.334872054237394,2,0,0,benign
TRACE-00726,8,11,writer,retrieve,none,358,20.732143161079392,0,0,0,benign
TRACE-00726,9,11,writer,tool_call,internal_search,279,9.886596101866749,0,0,0,benign
TRACE-00726,10,11,writer,tool_call,internal_search,464,26.172016300841673,0,0,0,benign
TRACE-00726,11,11,analyst,respond,none,80,22.299364900090033,0,0,0,benign
TRACE-00727,1,18,researcher,respond,none,344,27.562340165674406,0,0,0,benign
TRACE-00727,2,18,planner,respond,none,327,29.248264722493268,0,0,0,benign
TRACE-00727,3,18,researcher,tool_call,internal_search,433,23.52206543925693,0,0,0,benign
TRACE-00727,4,18,researcher,summarize,none,578,21.861658610469267,1,0,0,benign
TRACE-00727,5,18,writer,tool_call,vector_db,222,13.310441537367488,0,0,0,benign
TRACE-00727,6,18,writer,tool_call,vector_db,455,27.838054804298487,1,0,0,benign
TRACE-00727,7,18,planner,summarize,none,256,27.7222081458383,0,0,0,benign
TRACE-00727,8,18,analyst,tool_call,vector_db,436,31.12280570813382,0,0,0,benign
TRACE-00727,9,18,analyst,summarize,none,450,47.07199202875949,0,0,0,benign
TRACE-00727,10,18,analyst,tool_call,vector_db,455,36.64146761897605,0,0,0,benign
TRACE-00727,11,18,planner,handoff,none,426,10.243084184816729,1,0,0,benign
TRACE-00727,12,18,writer,tool_call,vector_db,443,92.86758584993044,0,0,0,benign
TRACE-00727,13,18,researcher,handoff,none,491,105.85368617740485,2,0,0,benign
TRACE-00727,14,18,writer,summarize,none,514,25.284625494928903,0,0,0,benign
TRACE-00727,15,18,analyst,retrieve,none,497,63.53587634032976,2,0,0,benign
TRACE-00727,16,18,writer,tool_call,calculator,365,40.6265348829531,0,0,0,benign
TRACE-00727,17,18,researcher,tool_call,internal_search,586,36.80792313802261,0,0,0,benign
TRACE-00727,18,18,analyst,retrieve,none,361,14.341768211490393,1,0,0,benign
TRACE-00728,1,15,analyst,retrieve,none,401,19.701443542602146,0,0,0,tool_redirection
TRACE-00728,2,15,writer,retrieve,none,689,16.567411272888393,1,1,0,tool_redirection
TRACE-00728,3,15,researcher,handoff,none,559,23.50368673680816,1,0,0,tool_redirection
TRACE-00728,4,15,researcher,tool_call,calculator,429,33.235723990613586,1,0,0,tool_redirection
TRACE-00728,5,15,planner,tool_call,internal_api,421,15.455607116744181,2,0,0,tool_redirection
TRACE-00728,6,15,writer,tool_call,calculator,240,4.72054107445797,0,0,0,tool_redirection
TRACE-00728,7,15,writer,tool_call,vector_db,405,81.68234869642765,0,0,0,tool_redirection
TRACE-00728,8,15,writer,handoff,none,451,5.84630209253995,1,0,0,tool_redirection
TRACE-00728,9,15,writer,retrieve,none,354,64.03394004813387,0,0,0,tool_redirection
TRACE-00728,10,15,researcher,retrieve,none,473,64.8866865295123,1,0,0,tool_redirection
TRACE-00728,11,15,researcher,respond,none,547,17.512736819655835,0,0,0,tool_redirection
TRACE-00728,12,15,researcher,handoff,none,297,64.03070520454133,0,0,0,tool_redirection
TRACE-00728,13,15,writer,respond,none,499,15.778950724713695,1,0,0,tool_redirection
TRACE-00728,14,15,planner,tool_call,calculator,80,37.21219989705029,0,0,0,tool_redirection
TRACE-00728,15,15,researcher,handoff,none,555,23.1314927433727,0,0,0,tool_redirection
TRACE-00729,1,13,planner,handoff,none,581,32.954030879214926,0,0,0,prompt_hijacking
TRACE-00729,2,13,analyst,retrieve,none,250,73.7545881981357,1,0,0,prompt_hijacking
TRACE-00729,3,13,writer,handoff,none,246,37.46933763154906,0,0,0,prompt_hijacking
TRACE-00729,4,13,researcher,instruction_override,none,780,21.518799146196603,2,0,0,prompt_hijacking
TRACE-00729,5,13,researcher,summarize,none,545,14.668227427420682,0,0,0,prompt_hijacking
TRACE-00729,6,13,planner,handoff,none,346,13.21525216759424,1,1,0,prompt_hijacking
TRACE-00729,7,13,writer,retrieve,none,658,8.997396091784287,1,0,0,prompt_hijacking
TRACE-00729,8,13,writer,summarize,none,420,34.26561681643668,1,0,0,prompt_hijacking
TRACE-00729,9,13,writer,tool_call,external_webhook,150,310.0,3,1,0,prompt_hijacking
TRACE-00729,10,13,writer,retrieve,none,469,39.611672551478,1,0,0,prompt_hijacking
TRACE-00729,11,13,researcher,respond,none,528,39.45624506300645,1,0,0,prompt_hijacking
TRACE-00729,12,13,writer,retrieve,none,301,19.944267449997525,1,0,0,prompt_hijacking
TRACE-00729,13,13,planner,retrieve,none,474,69.4575730089231,1,0,0,prompt_hijacking
TRACE-00730,1,18,analyst,summarize,none,653,43.15644768831826,1,0,0,tool_redirection
TRACE-00730,2,18,researcher,respond,none,290,13.00745835038538,1,0,0,tool_redirection
TRACE-00730,3,18,analyst,handoff,none,296,45.85241903287931,0,0,0,tool_redirection
TRACE-00730,4,18,planner,tool_call,internal_search,369,27.782767837572163,0,0,0,tool_redirection
TRACE-00730,5,18,analyst,retrieve,none,511,29.014684212620637,0,0,0,tool_redirection
TRACE-00730,6,18,writer,handoff,none,502,10.709598474251266,2,0,0,tool_redirection
TRACE-00730,7,18,researcher,retrieve,none,155,29.374521483614256,1,0,0,tool_redirection
TRACE-00730,8,18,writer,tool_call,internal_api,211,32.81634719832406,0,0,0,tool_redirection
TRACE-00730,9,18,writer,respond,none,501,34.46892465394178,0,0,0,tool_redirection
TRACE-00730,10,18,analyst,retrieve,none,643,14.188538462132572,0,0,1,tool_redirection
TRACE-00730,11,18,analyst,tool_call,internal_api,254,25.4543809726607,1,0,0,tool_redirection
TRACE-00730,12,18,writer,tool_call,vector_db,580,19.70711463904923,0,0,0,tool_redirection
TRACE-00730,13,18,researcher,respond,none,499,18.189220003197246,1,0,0,tool_redirection
TRACE-00730,14,18,writer,retrieve,none,343,21.94483675157558,1,0,0,tool_redirection
TRACE-00730,15,18,analyst,handoff,none,339,39.56918610731623,1,0,0,tool_redirection
TRACE-00730,16,18,researcher,tool_call,calculator,408,10.555567440958226,0,0,0,tool_redirection
TRACE-00730,17,18,analyst,summarize,none,336,34.83898459539996,0,0,0,tool_redirection
TRACE-00730,18,18,analyst,retrieve,none,531,13.036995489495096,1,0,0,tool_redirection
TRACE-00731,1,12,writer,retrieve,none,589,51.346045981916625,2,0,0,retrieval_poisoning
TRACE-00731,2,12,planner,tool_call,internal_api,340,77.67403983600104,1,0,0,retrieval_poisoning
TRACE-00731,3,12,writer,respond,none,500,12.514225549065399,1,0,0,retrieval_poisoning
TRACE-00731,4,12,analyst,handoff,none,80,15.585592203679436,0,0,0,retrieval_poisoning
TRACE-00731,5,12,analyst,handoff,none,287,5.779305148393299,1,0,0,retrieval_poisoning
TRACE-00731,6,12,analyst,tool_call,vector_db,561,48.54202521368189,0,0,0,retrieval_poisoning
TRACE-00731,7,12,researcher,retrieve,none,597,34.44468925156557,1,0,0,retrieval_poisoning
TRACE-00731,8,12,writer,handoff,none,453,13.015117209132894,0,0,0,retrieval_poisoning
TRACE-00731,9,12,planner,retrieve,none,333,49.210555791525614,1,0,0,retrieval_poisoning
TRACE-00731,10,12,researcher,tool_call,internal_search,250,22.2104457562818,2,0,1,retrieval_poisoning
TRACE-00731,11,12,writer,retrieve,none,507,16.102018534848252,1,0,0,retrieval_poisoning
TRACE-00731,12,12,analyst,summarize,none,384,51.94091265057164,0,0,0,retrieval_poisoning
TRACE-00732,1,11,writer,tool_call,internal_api,274,11.924500167385215,0,0,0,prompt_hijacking
TRACE-00732,2,11,analyst,retrieve,none,488,65.98888839753084,1,0,0,prompt_hijacking
TRACE-00732,3,11,writer,handoff,none,496,13.930671041375025,1,0,0,prompt_hijacking
TRACE-00732,4,11,planner,instruction_override,none,780,15.142348412196505,2,0,0,prompt_hijacking
TRACE-00732,5,11,researcher,summarize,none,574,44.57794715929026,1,0,0,prompt_hijacking
TRACE-00732,6,11,writer,handoff,none,112,17.39583067156399,0,0,0,prompt_hijacking
TRACE-00732,7,11,analyst,tool_call,external_webhook,207,310.0,3,1,0,prompt_hijacking
TRACE-00732,8,11,analyst,retrieve,none,185,49.70992327845123,0,0,0,prompt_hijacking
TRACE-00732,9,11,analyst,tool_call,calculator,575,38.37135707549079,1,0,0,prompt_hijacking
TRACE-00732,10,11,writer,tool_call,internal_api,340,24.74849707451776,0,0,0,prompt_hijacking
TRACE-00732,11,11,researcher,respond,none,570,9.65457615786089,0,0,0,prompt_hijacking
TRACE-00733,1,9,planner,handoff,none,354,12.046192191246073,0,0,0,benign
TRACE-00733,2,9,analyst,retrieve,none,570,28.136423043387396,0,0,0,benign
TRACE-00733,3,9,writer,respond,none,263,30.21939077601173,0,1,0,benign
TRACE-00733,4,9,planner,retrieve,none,128,23.416626671992592,1,0,1,benign
TRACE-00733,5,9,writer,tool_call,internal_api,195,7.228638578551937,0,0,0,benign
TRACE-00733,6,9,writer,handoff,none,380,25.938765748291086,1,0,0,benign
TRACE-00733,7,9,analyst,summarize,none,524,5.971115629679434,0,0,0,benign
TRACE-00733,8,9,planner,retrieve,none,530,9.621343390611818,0,0,0,benign
TRACE-00733,9,9,planner,tool_call,calculator,372,41.48175659741418,0,0,0,benign
TRACE-00734,1,15,writer,summarize,none,310,31.391571858336977,1,0,0,tool_redirection
TRACE-00734,2,15,researcher,summarize,none,508,14.79368452192423,1,0,0,tool_redirection
TRACE-00734,3,15,analyst,summarize,none,312,25.549926202013985,0,0,0,tool_redirection
TRACE-00734,4,15,analyst,handoff,none,777,20.460889221938302,1,1,0,tool_redirection
TRACE-00734,5,15,analyst,tool_call,shell,690,75.27586011687542,3,0,0,tool_redirection
TRACE-00734,6,15,analyst,retrieve,none,338,53.682644846314986,1,0,0,tool_redirection
TRACE-00734,7,15,researcher,handoff,none,361,114.5622754554304,1,0,0,tool_redirection
TRACE-00734,8,15,writer,handoff,none,509,98.51035551866296,0,0,0,tool_redirection
TRACE-00734,9,15,planner,respond,none,407,70.56246294741523,0,0,0,tool_redirection
TRACE-00734,10,15,analyst,tool_call,external_webhook,438,360.0,3,1,0,tool_redirection
TRACE-00734,11,15,writer,retrieve,none,469,25.653047577752886,1,0,0,tool_redirection
TRACE-00734,12,15,analyst,tool_call,vector_db,449,53.17452288350486,0,0,0,tool_redirection
TRACE-00734,13,15,researcher,tool_call,internal_api,576,16.323630598640257,1,0,0,tool_redirection
TRACE-00734,14,15,planner,retrieve,none,551,15.800224873850304,0,0,0,tool_redirection
TRACE-00734,15,15,researcher,retrieve,none,377,31.402844581781018,0,0,0,tool_redirection
TRACE-00735,1,14,writer,respond,none,415,38.64271269873396,1,0,0,benign
TRACE-00735,2,14,writer,summarize,none,459,44.04557797507658,0,0,0,benign
TRACE-00735,3,14,writer,handoff,none,403,17.160207257061813,1,0,0,benign
TRACE-00735,4,14,researcher,respond,none,619,3.622117841270134,1,0,0,benign
TRACE-00735,5,14,analyst,tool_call,internal_api,646,44.42010308875401,0,1,1,benign
TRACE-00735,6,14,researcher,handoff,none,868,30.064073462946848,0,0,0,benign
TRACE-00735,7,14,analyst,retrieve,none,370,32.98971504810611,0,0,0,benign
