session_id,event_count,agent_count,tool_call_count,unique_tool_count,external_call_count,privileged_action_count,max_permission_level,error_rate,mean_latency_ms,max_latency_ms,total_data_volume_kb,handoff_count,retrieval_count,suspicious_tool_count,instruction_override_count,untrusted_retrieval_count,label
TRACE-00485,5,3,0,0,0,0,1,0.0,434.4,617,130.8872335725332,2,0,0,0,0,tool_redirection
TRACE-00486,4,3,1,1,0,0,1,0.25,433.0,591,122.12880945536202,1,0,0,0,0,benign
TRACE-00487,7,4,2,2,1,0,1,0.0,531.5714285714286,682,179.40703709253546,3,2,0,0,0,benign
TRACE-00488,5,3,1,2,1,0,1,0.2,599.2,980,368.4998226811731,1,3,1,0,1,retrieval_poisoning
TRACE-00489,6,4,1,1,0,1,2,0.0,440.0,825,284.12525630510964,0,2,0,0,0,retrieval_poisoning
TRACE-00490,4,3,1,1,0,0,1,0.0,382.75,604,166.85285076937458,1,0,0,0,0,benign
TRACE-00491,6,3,3,3,0,0,1,0.0,444.5,560,304.91391345747036,0,2,0,0,0,benign
TRACE-00492,6,4,0,0,0,0,1,0.0,455.1666666666667,561,167.54690892860427,0,3,0,0,0,benign
TRACE-00493,7,4,3,3,0,2,2,0.14285714285714285,365.0,780,179.0584573714608,0,0,0,1,0,prompt_hijacking
TRACE-00494,5,2,1,1,0,1,2,0.0,491.0,780,67.64803379171057,1,2,0,1,0,prompt_hijacking
TRACE-00495,6,4,3,2,0,0,1,0.0,498.3333333333333,733,200.99121987702807,1,1,0,0,0,benign
TRACE-00496,6,4,3,2,0,0,1,0.0,548.5,775,224.5297036478171,2,1,0,0,0,benign
TRACE-00497,5,3,3,2,1,1,2,0.0,515.4,700,116.2394242061721,1,0,0,0,0,prompt_hijacking
TRACE-00498,4,4,1,1,0,1,2,0.0,550.5,780,209.30917593765602,0,1,0,1,0,prompt_hijacking
TRACE-00499,4,2,2,2,0,2,3,0.0,534.25,690,153.3398673748379,0,1,1,0,0,tool_redirection
TRACE-00500,7,3,3,2,0,1,2,0.0,462.57142857142856,780,306.6345199770856,1,2,0,1,0,prompt_hijacking
TRACE-00501,7,3,4,2,0,0,1,0.0,508.57142857142856,916,121.9320400394358,0,2,0,0,0,retrieval_poisoning
TRACE-00502,8,4,2,2,0,0,1,0.0,450.875,648,307.8679723778107,1,2,0,0,0,prompt_hijacking
TRACE-00503,6,4,1,1,1,0,1,0.0,402.5,560,216.42357445857246,2,2,0,0,0,benign
TRACE-00504,4,3,1,1,0,0,1,0.0,387.75,557,153.16562294655802,0,0,0,0,0,benign
TRACE-00505,4,3,2,2,0,2,3,0.0,493.5,690,132.74338933091929,1,1,1,0,0,tool_redirection
TRACE-00506,6,4,0,0,0,0,1,0.0,396.1666666666667,671,189.91991604593437,0,1,0,0,0,benign
TRACE-00507,6,4,3,3,1,1,3,0.0,489.1666666666667,690,255.81308770067264,0,1,1,0,0,tool_redirection
TRACE-00508,5,3,3,3,0,0,0,0.2,303.4,520,148.9136580547421,0,1,0,0,0,retrieval_poisoning
TRACE-00509,8,2,0,0,0,2,2,0.125,457.5,749,366.1340357458375,0,3,0,0,0,benign
TRACE-00510,6,3,0,0,0,0,1,0.0,437.8333333333333,531,151.61672613887615,0,3,0,0,0,tool_redirection
TRACE-00511,7,3,1,1,0,0,1,0.14285714285714285,374.7142857142857,713,257.5637156409398,2,2,0,0,0,prompt_hijacking
TRACE-00512,4,3,1,1,1,1,2,0.0,444.0,780,140.38477634042027,1,1,0,1,0,prompt_hijacking
TRACE-00513,6,4,3,2,0,0,1,0.0,378.0,760,319.3961622917367,1,1,0,0,0,benign
TRACE-00514,5,2,1,1,0,1,3,0.0,467.8,690,120.06012365781962,1,1,1,0,0,tool_redirection
TRACE-00515,7,3,2,2,0,1,2,0.0,418.2857142857143,585,179.4404974162873,1,1,0,0,0,prompt_hijacking
TRACE-00516,7,4,0,0,0,1,2,0.14285714285714285,451.42857142857144,716,110.18145036347896,2,2,0,0,0,benign
TRACE-00517,4,3,2,2,0,0,1,0.0,417.5,474,104.59929548730967,0,2,0,0,0,benign
TRACE-00518,8,4,4,3,1,0,1,0.0,370.5,642,245.3666980261318,0,1,0,0,0,benign
TRACE-00519,6,3,3,3,0,2,2,0.0,446.8333333333333,780,113.4408120742674,1,0,0,1,0,prompt_hijacking
TRACE-00520,4,2,0,1,1,0,1,0.0,508.75,980,359.69539769319607,2,1,1,0,1,retrieval_poisoning
TRACE-00521,7,4,1,1,0,0,1,0.0,384.0,492,261.2368371390352,2,1,0,0,0,tool_redirection
TRACE-00522,4,3,0,0,0,0,1,0.0,332.75,460,104.95871501196748,1,0,0,0,0,benign
TRACE-00523,8,4,2,1,0,2,2,0.125,428.0,646,311.2953549396468,0,4,0,0,0,benign
TRACE-00524,5,2,3,2,0,1,2,0.0,439.0,640,225.45369741589394,0,2,0,0,0,benign
TRACE-00525,4,3,0,0,0,0,1,0.0,468.5,508,121.79269133416153,1,2,0,0,0,benign
TRACE-00526,7,3,2,2,0,0,1,0.14285714285714285,422.0,708,235.81600520227047,0,2,0,0,0,benign
TRACE-00527,6,3,1,1,0,1,2,0.16666666666666666,339.6666666666667,626,181.1605122425308,0,2,0,0,0,benign
TRACE-00528,7,4,1,1,0,0,1,0.0,451.2857142857143,697,110.29501769729598,4,1,0,0,0,benign
TRACE-00529,4,3,1,1,0,0,1,0.0,494.75,672,174.43531709427538,0,2,0,0,0,benign
TRACE-00530,6,3,2,2,0,1,2,0.16666666666666666,464.5,780,159.45930388146402,0,0,0,1,0,prompt_hijacking
TRACE-00531,6,3,2,1,0,0,1,0.0,427.0,577,178.6939450363521,2,1,0,0,0,tool_redirection
TRACE-00532,7,3,1,1,0,1,2,0.14285714285714285,350.42857142857144,600,164.92681898328425,2,3,0,0,0,benign
TRACE-00533,5,4,1,1,0,1,2,0.0,352.6,537,124.00220625809916,1,1,0,0,0,benign
TRACE-00534,4,3,0,0,0,0,1,0.25,467.5,632,100.06400437704193,0,2,0,0,0,retrieval_poisoning
TRACE-00535,6,3,0,0,1,1,2,0.0,377.8333333333333,483,174.61039664995224,2,2,0,0,0,benign
TRACE-00536,6,3,2,2,0,0,1,0.0,367.5,556,194.15281514954822,1,1,0,0,0,retrieval_poisoning
TRACE-00537,5,2,2,1,0,0,1,0.0,465.6,750,74.49771432139809,0,0,0,0,0,benign
TRACE-00538,6,3,2,2,0,1,2,0.0,564.5,716,165.52883391922543,1,0,1,0,0,benign
TRACE-00539,6,4,1,1,0,1,2,0.0,454.3333333333333,672,111.14855044114269,1,3,0,0,0,benign
TRACE-00540,5,3,1,1,0,1,2,0.0,440.0,494,121.86222087635424,1,0,0,0,0,benign
TRACE-00541,4,3,1,1,0,0,1,0.0,370.75,549,88.50716084214959,0,2,0,0,0,benign
TRACE-00542,6,4,1,1,0,1,3,0.16666666666666666,458.1666666666667,690,115.51330716169014,0,2,1,0,0,tool_redirection
TRACE-00543,4,2,0,0,0,0,1,0.0,441.0,566,112.64929143345799,1,0,0,0,0,benign
TRACE-00544,4,2,1,1,0,1,2,0.0,375.25,478,121.56490200860055,1,0,0,0,0,benign
TRACE-00545,6,3,1,1,1,1,2,0.0,422.6666666666667,738,243.81542084344818,0,3,0,0,0,retrieval_poisoning
TRACE-00546,8,4,1,1,1,0,1,0.0,419.75,602,330.2035864252756,3,0,0,0,0,benign
TRACE-00547,4,2,1,1,1,1,2,0.0,628.25,802,133.28145121851213,1,2,1,0,0,benign
TRACE-00548,6,3,0,0,0,1,2,0.0,459.1666666666667,576,177.61257329432843,4,0,0,0,0,benign
TRACE-00549,7,3,1,1,1,0,1,0.14285714285714285,425.57142857142856,787,138.95086607829367,2,0,0,0,0,benign
TRACE-00550,7,4,3,2,0,1,2,0.14285714285714285,503.42857142857144,621,121.3064961794403,2,0,0,0,0,benign
TRACE-00551,6,3,0,0,1,0,1,0.16666666666666666,324.8333333333333,514,152.30659246437585,0,4,0,0,0,benign
TRACE-00552,6,4,1,2,1,1,2,0.0,433.5,980,385.08237891606024,2,2,1,0,1,retrieval_poisoning
TRACE-00553,7,4,2,2,0,1,2,0.0,422.42857142857144,562,213.05390278450747,0,1,0,0,0,benign
TRACE-00554,5,2,0,0,0,0,1,0.2,557.4,791,113.47574500938748,2,1,0,0,0,tool_redirection
TRACE-00555,5,4,2,2,0,1,2,0.0,499.0,648,90.18016873240117,0,0,0,0,0,benign
TRACE-00556,6,4,0,0,0,0,1,0.0,364.0,521,143.63649613320726,2,3,0,0,0,benign
TRACE-00557,7,4,2,1,0,0,1,0.14285714285714285,474.42857142857144,666,254.89359444666513,1,1,0,0,0,benign
TRACE-00558,6,3,2,2,0,0,1,0.0,285.3333333333333,509,169.7649667735369,1,1,0,0,0,benign
TRACE-00559,7,3,1,1,0,0,1,0.2857142857142857,479.14285714285717,587,192.70804886109724,3,2,0,0,0,benign
TRACE-00560,8,3,1,2,1,0,1,0.0,593.875,980,436.2695790677527,2,1,1,0,1,retrieval_poisoning
TRACE-00561,5,4,1,1,0,1,3,0.0,532.8,690,210.187746118225,1,1,1,0,0,tool_redirection
TRACE-00562,4,3,0,0,0,2,2,0.0,597.0,821,121.55543813183479,2,2,0,0,0,benign
TRACE-00563,6,4,1,1,0,2,2,0.0,426.6666666666667,650,209.15793114176734,2,2,1,0,0,benign
TRACE-00564,7,4,1,1,0,0,1,0.14285714285714285,338.42857142857144,678,220.63129831329007,0,3,0,0,0,benign
TRACE-00565,4,3,0,0,0,1,2,0.0,508.75,777,102.6455905043635,1,2,0,0,0,benign
TRACE-00566,7,3,1,1,0,0,1,0.2857142857142857,422.85714285714283,623,168.37815033976418,1,1,0,0,0,benign
TRACE-00567,7,3,1,1,0,0,1,0.0,343.85714285714283,502,241.5351583375753,2,1,0,0,0,benign
TRACE-00568,7,4,0,0,0,0,1,0.0,398.85714285714283,709,258.8564481776776,3,1,0,0,0,benign
TRACE-00569,4,3,1,1,0,0,1,0.0,508.25,740,60.56690604293104,0,1,0,0,0,benign
TRACE-00570,5,4,0,0,0,0,1,0.0,398.8,563,140.3179170716068,2,0,0,0,0,benign
TRACE-00571,4,3,1,1,0,0,1,0.0,482.0,673,161.70909296264387,1,2,0,0,0,benign
TRACE-00572,8,3,3,2,0,1,2,0.0,457.75,774,210.3697432950045,1,1,0,0,0,retrieval_poisoning
TRACE-00573,5,3,0,0,0,0,1,0.2,624.8,807,151.001153630616,1,3,0,0,0,benign
TRACE-00574,6,3,1,1,0,0,1,0.0,387.3333333333333,484,159.8106483072263,0,2,0,0,0,benign
TRACE-00575,4,3,0,0,0,0,1,0.25,414.25,487,251.3431362449085,1,1,0,0,0,benign
TRACE-00576,6,4,1,1,0,2,2,0.16666666666666666,432.1666666666667,685,141.6919118421754,3,2,0,0,0,benign
TRACE-00577,4,3,2,2,0,0,1,0.0,414.25,546,73.23300087861276,1,1,0,0,0,retrieval_poisoning
TRACE-00578,6,3,1,1,1,0,1,0.0,413.0,731,197.79206981424161,1,1,0,0,0,benign
TRACE-00579,7,4,1,1,0,0,1,0.14285714285714285,506.42857142857144,716,209.94285582998018,2,1,0,0,0,benign
TRACE-00580,4,3,1,1,0,1,2,0.0,504.75,780,164.01077212346792,0,0,0,1,0,prompt_hijacking
TRACE-00581,6,3,3,3,0,0,1,0.0,328.6666666666667,445,172.57992927066894,0,1,0,0,0,benign
TRACE-00582,6,3,3,3,0,1,2,0.3333333333333333,479.6666666666667,809,203.56242077757562,0,0,0,1,0,prompt_hijacking
TRACE-00583,5,3,1,1,0,0,1,0.0,410.4,542,193.0485783506631,2,1,0,0,0,benign
TRACE-00584,5,3,1,2,1,0,1,0.0,387.8,980,365.02515239606635,0,2,1,0,1,retrieval_poisoning
TRACE-00585,7,3,2,2,0,2,2,0.0,434.7142857142857,780,259.1830976473104,1,1,0,1,0,prompt_hijacking
TRACE-00586,5,4,2,2,1,0,1,0.2,438.0,585,118.15686820671844,0,1,0,0,0,benign
TRACE-00587,7,4,3,2,0,1,3,0.0,523.7142857142857,690,195.96835818594013,1,2,1,0,0,tool_redirection
TRACE-00588,5,3,1,1,0,1,2,0.2,450.2,780,179.04735896852324,0,0,0,1,0,prompt_hijacking
TRACE-00589,5,4,0,0,0,0,1,0.0,426.8,650,168.6543447047884,4,1,0,0,0,benign
TRACE-00590,5,4,1,1,0,0,1,0.0,501.4,618,183.77612394429985,0,3,0,0,0,benign
TRACE-00591,6,3,1,1,0,1,2,0.16666666666666666,431.1666666666667,780,260.9441683710558,2,1,0,0,0,benign
TRACE-00592,7,3,3,3,1,3,3,0.14285714285714285,415.14285714285717,690,276.42712090026106,1,2,1,0,0,tool_redirection
TRACE-00593,6,3,3,2,0,0,1,0.3333333333333333,389.5,537,207.16378384761697,1,0,0,0,0,benign
TRACE-00594,7,4,0,0,1,0,1,0.14285714285714285,452.85714285714283,780,244.12963986292402,2,2,0,0,0,benign
TRACE-00595,5,3,1,1,0,0,1,0.0,464.2,703,167.23407621566201,0,1,0,0,0,benign
TRACE-00596,4,3,0,0,1,1,2,0.0,514.5,660,124.0203229475394,0,1,0,0,0,benign
TRACE-00597,5,3,2,2,0,0,1,0.0,306.6,391,126.39926474770554,0,2,0,0,0,benign
TRACE-00598,5,4,3,3,0,0,1,0.2,421.0,820,222.17482128881568,0,1,0,0,0,prompt_hijacking
TRACE-00599,6,3,1,1,0,0,1,0.0,333.5,502,114.67301486451908,1,2,0,0,0,benign
TRACE-00600,7,3,1,1,1,0,1,0.0,410.85714285714283,650,239.6601945680928,2,1,0,0,0,benign
TRACE-00601,4,2,1,2,1,0,0,0.25,505.5,980,308.84722798769,0,1,1,0,1,retrieval_poisoning
TRACE-00602,8,4,1,1,0,1,2,0.0,497.125,791,144.4264412638233,1,2,0,0,0,benign
TRACE-00603,7,4,1,2,1,0,1,0.0,500.7142857142857,980,374.22461957839556,1,1,1,0,1,retrieval_poisoning
TRACE-00604,8,4,3,2,0,1,2,0.0,407.75,556,273.6056752577306,0,3,0,0,0,benign
TRACE-00605,5,2,2,2,0,0,0,0.0,511.2,638,204.08152816491597,1,1,0,0,0,tool_redirection
TRACE-00606,5,2,2,2,0,0,1,0.0,335.8,477,103.65779963897118,0,1,0,0,0,benign
TRACE-00607,4,3,0,0,0,1,2,0.25,316.25,632,134.533410303386,2,1,0,0,0,benign
TRACE-00608,5,2,3,3,0,0,1,0.0,384.4,437,144.8687954872288,1,0,0,0,0,prompt_hijacking
TRACE-00609,4,2,1,1,0,0,1,0.0,557.25,637,106.65966267033446,0,1,0,0,0,benign
TRACE-00610,6,4,0,1,1,0,1,0.0,450.1666666666667,980,418.07994316811926,1,2,1,0,1,retrieval_poisoning
TRACE-00611,6,4,0,0,0,1,2,0.16666666666666666,372.6666666666667,491,205.87424033058073,0,2,0,0,0,benign
TRACE-00612,6,3,1,1,0,0,1,0.0,434.1666666666667,802,253.0870396276926,1,0,0,0,0,retrieval_poisoning
TRACE-00613,5,3,1,1,0,1,2,0.0,444.6,691,102.41548378710023,1,0,0,0,0,benign
TRACE-00614,8,3,2,2,0,0,1,0.25,344.0,501,359.7797935526013,0,4,0,0,0,benign
TRACE-00615,5,3,4,3,0,0,1,0.0,410.0,452,186.9081774331426,0,1,0,0,0,benign
TRACE-00616,6,4,3,3,0,1,2,0.0,442.3333333333333,649,145.79653858126105,0,0,0,0,0,retrieval_poisoning
TRACE-00617,6,4,2,2,0,0,1,0.0,464.3333333333333,614,141.45400585826985,1,2,0,0,0,benign
TRACE-00618,7,4,1,2,1,1,2,0.0,565.0,980,446.1830268297304,1,3,1,0,1,retrieval_poisoning
TRACE-00619,8,4,2,2,0,0,1,0.125,436.375,684,120.02625778004153,0,2,0,0,0,tool_redirection
TRACE-00620,7,4,1,1,0,0,1,0.14285714285714285,501.7142857142857,675,263.4898401037341,4,1,0,0,0,benign
TRACE-00621,4,3,0,0,1,0,1,0.0,427.75,701,172.55433696376946,0,2,0,0,0,benign
TRACE-00622,4,2,1,1,0,1,3,0.0,503.25,690,144.96724375396207,1,2,1,0,0,tool_redirection
TRACE-00623,4,3,2,1,0,0,1,0.0,321.25,473,122.15504106369137,0,2,0,0,0,benign
TRACE-00624,8,4,0,1,2,1,2,0.125,494.875,980,356.7772073521092,3,2,1,0,1,retrieval_poisoning
TRACE-00625,4,3,2,2,0,0,1,0.25,445.5,541,203.4055074793878,0,0,0,0,0,benign
TRACE-00626,4,3,3,3,0,1,2,0.5,357.25,650,136.33054202488057,1,0,1,0,0,benign
TRACE-00627,4,2,0,0,0,1,2,0.0,456.75,780,101.25067696909626,1,1,0,1,0,prompt_hijacking
TRACE-00628,7,3,0,0,1,1,2,0.0,427.14285714285717,780,205.92892664960667,0,3,0,1,0,prompt_hijacking
TRACE-00629,6,2,1,1,0,1,2,0.16666666666666666,556.6666666666666,861,309.97969403760794,1,3,0,0,0,benign
TRACE-00630,7,3,2,2,0,0,1,0.0,518.2857142857143,723,209.26148988725296,2,2,0,0,0,benign
TRACE-00631,6,3,0,0,0,0,1,0.0,374.8333333333333,766,164.09057291886205,1,2,0,0,0,prompt_hijacking
TRACE-00632,6,4,1,2,1,1,2,0.0,526.5,980,449.21555447984235,0,4,1,0,1,retrieval_poisoning
TRACE-00633,7,3,0,0,0,1,2,0.0,367.2857142857143,548,201.58733418072566,2,1,0,0,0,benign
TRACE-00634,5,2,1,1,0,0,1,0.0,345.8,444,141.80452970073446,1,1,0,0,0,benign
TRACE-00635,5,4,1,1,1,1,2,0.0,669.4,886,210.2351130070257,1,2,0,0,0,benign
TRACE-00636,4,2,1,1,0,0,1,0.0,363.75,495,63.87283237227587,0,0,0,0,0,benign
TRACE-00637,5,2,1,1,0,1,3,0.2,502.2,690,169.94138989516813,0,1,1,0,0,tool_redirection
TRACE-00638,5,4,0,1,1,0,1,0.0,475.8,980,420.75323247513825,3,2,1,0,1,retrieval_poisoning
TRACE-00639,4,2,3,2,0,1,2,0.0,506.5,562,160.34223232024488,0,0,0,0,0,benign
TRACE-00640,6,3,1,1,0,0,1,0.0,388.3333333333333,479,200.86133280729985,2,1,0,0,0,benign
TRACE-00641,7,4,0,1,1,0,1,0.14285714285714285,486.85714285714283,980,350.219828633988,3,1,1,0,1,retrieval_poisoning
TRACE-00642,6,3,0,0,0,1,2,0.0,406.1666666666667,557,227.0042713831071,2,3,0,0,0,benign
TRACE-00643,4,3,3,2,0,0,1,0.25,351.25,539,166.99185467075029,1,0,0,0,0,benign
TRACE-00644,7,3,3,2,0,0,1,0.0,482.57142857142856,607,307.8544179629274,1,1,0,0,0,benign
TRACE-00645,7,3,3,3,1,1,2,0.0,549.8571428571429,980,412.9932927130426,0,4,1,0,1,retrieval_poisoning
TRACE-00646,6,3,2,2,0,0,1,0.16666666666666666,410.8333333333333,642,239.52130133662843,2,2,0,0,0,benign
TRACE-00647,7,3,2,2,0,0,1,0.0,370.2857142857143,530,171.29343102826064,1,3,0,0,0,tool_redirection
TRACE-00648,5,4,1,1,0,0,1,0.2,600.4,964,209.54913470921906,2,2,0,0,0,benign
TRACE-00649,5,3,2,2,0,0,1,0.0,460.4,536,323.85224527317547,1,2,0,0,0,benign
TRACE-00650,4,2,1,1,0,0,1,0.0,441.25,561,163.24093080911814,1,0,0,0,0,retrieval_poisoning
TRACE-00651,5,3,3,2,0,0,1,0.0,501.8,771,193.6252265609564,1,0,0,0,0,benign
TRACE-00652,4,3,2,2,0,2,3,0.0,454.0,690,149.5108011770251,0,1,1,0,0,tool_redirection
TRACE-00653,6,4,3,3,0,0,1,0.0,417.8333333333333,492,121.2556544631888,2,1,0,0,0,prompt_hijacking
TRACE-00654,6,3,2,2,0,1,2,0.0,480.5,710,181.241090315725,1,2,0,0,0,benign
TRACE-00655,7,3,2,2,0,0,1,0.0,360.42857142857144,538,208.11649424654053,0,2,0,0,0,benign
TRACE-00656,5,3,2,2,0,0,1,0.0,554.2,849,152.6029290715331,0,1,0,0,0,tool_redirection
TRACE-00657,6,3,4,2,0,0,1,0.16666666666666666,428.3333333333333,745,196.2097779311114,1,1,0,0,0,benign
TRACE-00658,6,4,1,1,0,2,3,0.16666666666666666,505.0,708,221.29589031803044,1,2,1,0,0,tool_redirection
TRACE-00659,7,4,2,1,0,1,2,0.14285714285714285,428.85714285714283,794,285.1691881489011,3,1,0,0,0,benign
TRACE-00660,6,3,2,2,0,0,1,0.0,374.5,532,230.12020504945932,2,1,0,0,0,benign
TRACE-00661,4,3,2,2,0,0,1,0.0,415.75,624,114.9292596452821,0,0,0,0,0,benign
TRACE-00662,5,3,2,2,0,0,1,0.0,516.4,713,151.90910108114596,1,1,0,0,0,benign
TRACE-00663,4,4,1,1,0,1,2,0.0,512.5,846,171.86552077899242,0,3,0,0,0,benign
TRACE-00664,4,4,3,2,0,0,1,0.0,412.5,559,112.87137943195752,0,0,0,0,0,tool_redirection
TRACE-00665,4,4,1,1,0,0,1,0.0,320.25,467,235.71313519784965,1,2,0,0,0,benign
TRACE-00666,4,3,1,1,0,0,1,0.0,403.0,621,132.73250809972544,1,1,0,0,0,benign
TRACE-00667,5,3,1,1,0,0,1,0.0,365.2,407,173.2300047348223,0,0,0,0,0,benign
TRACE-00668,6,3,2,2,1,0,1,0.16666666666666666,313.8333333333333,455,160.90912981676672,1,2,0,0,0,benign
TRACE-00669,4,2,2,2,0,0,1,0.25,386.25,556,145.77438214681604,0,1,0,0,0,benign
TRACE-00670,8,4,2,3,1,1,2,0.125,487.375,980,443.9181422056446,0,2,1,0,1,retrieval_poisoning
TRACE-00671,5,3,1,1,0,2,2,0.0,514.0,650,234.37351017877978,3,0,1,0,0,benign
TRACE-00672,6,3,1,1,0,0,1,0.16666666666666666,461.3333333333333,725,217.9112609119781,1,2,0,0,0,prompt_hijacking
TRACE-00673,7,3,4,1,0,0,1,0.0,409.14285714285717,690,143.52011892434487,1,0,0,0,0,benign
TRACE-00674,7,3,3,2,0,1,2,0.14285714285714285,437.85714285714283,518,184.37513124112414,0,3,0,0,0,tool_redirection
TRACE-00675,6,2,2,2,0,0,1,0.0,468.8333333333333,597,187.23251482722975,2,1,0,0,0,benign
TRACE-00676,7,3,2,2,0,0,1,0.0,368.0,529,317.7092447720737,1,1,0,0,0,benign
TRACE-00677,6,3,2,2,0,1,2,0.0,394.8333333333333,588,181.75253854473118,1,2,0,0,0,benign
TRACE-00678,4,3,0,0,0,1,2,0.0,312.0,493,123.92431550521381,0,2,0,0,0,benign
TRACE-00679,5,3,0,0,0,1,2,0.0,420.6,619,143.37841916606965,2,1,0,0,0,benign
TRACE-00680,6,3,1,1,0,0,1,0.16666666666666666,553.3333333333334,820,82.3354714572969,0,3,0,0,0,benign
TRACE-00681,4,3,1,1,1,0,1,0.0,412.5,557,69.31950879761831,0,3,0,0,0,benign
TRACE-00682,7,4,2,2,0,1,2,0.14285714285714285,400.85714285714283,544,225.84284570676937,2,2,0,0,0,benign
TRACE-00683,6,4,1,1,0,0,1,0.0,410.8333333333333,588,277.6336317691202,2,1,0,0,0,benign
TRACE-00684,6,2,1,1,0,0,1,0.16666666666666666,340.0,547,173.26031081109613,1,3,0,0,0,benign
TRACE-00685,5,4,1,1,0,1,2,0.0,406.8,503,161.3072767839766,1,1,0,0,0,benign
TRACE-00686,8,4,3,3,1,1,2,0.125,507.5,638,260.4255402679544,2,2,0,0,0,tool_redirection
TRACE-00687,4,3,1,1,0,0,1,0.0,533.25,689,77.21032781621504,1,0,0,0,0,benign
TRACE-00688,5,3,0,0,0,0,0,0.6,404.2,496,173.43472992111003,2,1,0,0,0,benign
TRACE-00689,7,3,3,3,1,0,1,0.0,435.0,523,150.89715255743673,1,1,0,0,0,retrieval_poisoning
TRACE-00690,6,4,2,2,1,1,2,0.0,431.8333333333333,726,268.98701899628173,1,1,0,0,0,benign
TRACE-00691,6,4,0,0,0,0,1,0.0,406.0,480,169.44789233819114,2,3,0,0,0,benign
TRACE-00692,7,4,2,2,0,1,2,0.0,461.85714285714283,631,175.77818909654044,1,1,0,0,0,retrieval_poisoning
TRACE-00693,4,4,1,1,0,0,1,0.0,428.0,677,136.83473360853824,0,2,0,0,0,benign
TRACE-00694,5,2,1,1,0,1,2,0.0,469.0,780,238.63611592321584,0,1,0,1,0,prompt_hijacking
TRACE-00695,7,4,5,4,1,0,1,0.14285714285714285,533.5714285714286,980,447.9090214714151,0,1,1,0,1,retrieval_poisoning
TRACE-00696,5,3,0,0,0,1,2,0.0,388.4,560,126.04548152215916,3,2,0,0,0,benign
TRACE-00697,5,3,1,1,0,1,2,0.0,572.0,667,118.70852244064821,1,1,0,0,0,benign
TRACE-00698,6,3,2,2,1,0,1,0.0,381.1666666666667,520,195.32237952887493,1,2,0,0,0,benign
TRACE-00699,4,2,1,1,0,0,0,0.0,444.75,630,250.24813077923284,1,0,0,0,0,benign
TRACE-00700,6,4,2,1,0,0,1,0.0,388.1666666666667,578,166.08232654919377,0,3,0,0,0,benign
TRACE-00701,7,4,1,1,0,0,1,0.0,540.7142857142857,616,210.43924257006486,0,5,0,0,0,benign
TRACE-00702,5,3,1,1,1,0,1,0.0,442.4,655,188.3051181070425,1,1,0,0,0,benign
TRACE-00703,4,3,1,1,0,0,1,0.0,402.75,517,140.39733674428987,1,1,0,0,0,benign
TRACE-00704,4,4,1,1,0,0,1,0.0,481.75,663,130.23864038200344,1,0,0,0,0,benign
TRACE-00705,4,3,1,1,0,0,1,0.0,480.75,656,91.83495775572678,1,0,0,0,0,tool_redirection
TRACE-00706,7,3,1,1,0,2,2,0.0,433.42857142857144,627,179.89222427323853,1,2,0,0,0,benign
TRACE-00707,6,3,3,2,0,2,3,0.0,446.5,690,111.07223081162486,1,1,1,0,0,tool_redirection
TRACE-00708,7,3,1,1,0,1,2,0.0,411.14285714285717,595,148.20146076622666,1,3,0,0,0,benign
TRACE-00709,5,3,3,2,0,0,1,0.0,415.0,759,163.7262039664398,0,0,0,0,0,benign
TRACE-00710,4,3,1,1,0,0,1,0.0,472.0,589,39.07415971387892,1,1,0,0,0,benign
TRACE-00711,7,4,1,1,1,0,1,0.0,588.2857142857143,767,180.3468154695213,2,1,0,0,0,benign
TRACE-00712,4,4,1,1,0,2,2,0.0,465.25,780,126.55126754832138,0,0,0,1,0,prompt_hijacking
TRACE-00713,6,3,2,1,0,1,2,0.0,373.3333333333333,541,237.43146011917298,2,1,0,0,0,benign
TRACE-00714,7,4,1,1,0,0,1,0.0,397.0,486,144.29075072150593,2,1,0,0,0,benign
TRACE-00715,6,3,1,1,0,0,1,0.16666666666666666,470.3333333333333,645,127.27421633890438,2,3,0,0,0,retrieval_poisoning
TRACE-00716,7,3,2,1,0,0,1,0.0,538.2857142857143,743,193.93123829992865,1,1,0,0,0,benign
TRACE-00717,4,3,0,0,0,1,2,0.0,408.75,517,64.14870099821468,1,1,0,0,0,benign
TRACE-00718,4,3,1,1,0,0,1,0.0,357.0,495,92.19868175984233,1,0,0,0,0,benign
TRACE-00719,7,4,3,2,1,2,2,0.14285714285714285,490.2857142857143,780,215.2098309173786,1,1,0,1,0,prompt_hijacking
TRACE-00720,7,4,3,2,0,1,2,0.0,399.2857142857143,499,154.1049959817625,1,1,0,0,0,retrieval_poisoning
TRACE-00721,4,2,2,2,0,0,1,0.0,318.0,542,166.73045245866592,0,1,0,0,0,tool_redirection
TRACE-00722,5,2,2,2,0,2,2,0.2,472.4,753,241.8022566744075,0,2,0,0,0,benign
TRACE-00723,5,3,1,1,1,2,2,0.0,518.0,780,136.3369027267117,0,1,0,1,0,prompt_hijacking
TRACE-00724,6,3,1,1,0,1,2,0.0,320.5,467,223.25558108199002,2,3,0,0,0,benign
TRACE-00725,4,3,2,2,0,0,1,0.0,585.75,715,142.43108702882864,0,1,0,0,0,benign
TRACE-00726,5,3,1,1,0,1,2,0.0,457.8,589,126.03416723465746,1,0,0,0,0,benign
