session_id,event_count,agent_count,tool_call_count,unique_tool_count,external_call_count,privileged_action_count,max_permission_level,error_rate,mean_latency_ms,max_latency_ms,total_data_volume_kb,handoff_count,retrieval_count,suspicious_tool_count,instruction_override_count,untrusted_retrieval_count,label
TRACE-00462,15,4,5,3,1,1,2,0.0,373.93333333333334,703,375.9799259390854,2,5,0,0,0,benign
TRACE-00463,13,4,4,3,1,1,2,0.07692307692307693,435.0769230769231,756,414.6052730169262,4,2,1,0,0,benign
TRACE-00464,9,4,4,3,0,0,1,0.1111111111111111,350.6666666666667,682,260.85510274749174,2,0,0,0,0,benign
TRACE-00465,17,4,7,5,1,2,3,0.0,333.8235294117647,690,939.4118327264437,3,2,2,0,0,tool_redirection
TRACE-00466,10,3,1,1,0,0,1,0.0,320.7,530,324.87434464938343,3,3,0,0,0,benign
TRACE-00467,18,4,1,1,1,1,2,0.1111111111111111,436.22222222222223,742,641.3800172725801,1,5,0,0,0,benign
TRACE-00468,14,4,3,2,0,1,2,0.0,397.57142857142856,610,593.162460607996,2,4,0,0,0,benign
TRACE-00469,15,4,5,3,2,3,3,0.0,403.53333333333336,743,751.213027911715,2,0,1,0,0,tool_redirection
TRACE-00470,17,4,3,4,1,1,2,0.11764705882352941,401.8235294117647,980,1029.9750199014393,5,7,1,0,1,retrieval_poisoning
TRACE-00471,16,4,5,3,2,1,2,0.0,437.0,650,518.3168099812286,5,2,1,0,0,benign
TRACE-00472,12,3,4,3,0,3,2,0.0,380.1666666666667,578,347.65081590361854,2,1,0,0,0,benign
TRACE-00473,13,4,4,2,0,1,2,0.07692307692307693,417.46153846153845,739,459.26453141572665,5,1,0,0,0,benign
TRACE-00474,9,4,3,3,1,2,3,0.0,347.44444444444446,489,577.3845064143115,0,2,1,0,0,tool_redirection
TRACE-00475,14,4,4,3,0,1,2,0.0,399.42857142857144,716,339.2597448053369,4,3,0,0,0,benign
TRACE-00476,17,4,4,4,2,3,3,0.058823529411764705,424.0,583,859.5811232213907,1,5,1,0,0,tool_redirection
TRACE-00477,12,4,1,1,0,0,1,0.08333333333333333,390.9166666666667,519,388.00691323012614,3,5,0,0,0,benign
TRACE-00478,12,4,2,2,1,1,3,0.0,444.9166666666667,768,710.5016572361681,2,1,1,0,0,prompt_hijacking
TRACE-00479,16,4,4,4,2,1,3,0.0,416.6875,743,878.3389494095118,3,4,1,0,0,tool_redirection
TRACE-00480,17,4,8,4,2,1,3,0.0,410.4117647058824,687,1043.6076979778309,5,0,1,0,0,tool_redirection
TRACE-00481,11,4,3,2,1,5,2,0.09090909090909091,367.1818181818182,606,396.191505447838,3,2,0,0,0,benign
TRACE-00482,13,4,5,3,0,2,2,0.0,405.53846153846155,583,298.70400230276607,5,1,0,0,0,benign
TRACE-00483,18,4,4,3,0,1,2,0.0,431.0,756,600.4116097272702,3,3,0,0,0,retrieval_poisoning
TRACE-00484,14,4,3,2,1,2,3,0.0,428.35714285714283,780,743.931046159675,4,2,1,1,0,prompt_hijacking
TRACE-00485,11,4,1,1,1,0,1,0.0,411.6363636363636,617,423.5438321881445,2,2,0,0,0,tool_redirection
TRACE-00486,10,4,2,2,0,0,1,0.1,457.3,706,258.8377615032382,2,3,0,0,0,benign
TRACE-00487,17,4,4,3,1,3,2,0.058823529411764705,492.52941176470586,716,422.7898821297537,6,4,0,0,0,benign
TRACE-00488,12,4,3,4,1,1,2,0.16666666666666666,460.75,980,835.4250970640007,2,4,1,0,1,retrieval_poisoning
TRACE-00489,15,4,4,3,1,3,2,0.06666666666666667,378.93333333333334,825,890.7046025836798,0,6,0,0,0,retrieval_poisoning
TRACE-00490,9,3,3,1,0,0,1,0.0,355.6666666666667,604,318.12854083237664,3,0,0,0,0,benign
TRACE-00491,13,4,3,3,0,0,1,0.0,441.3076923076923,753,597.95463915264,2,5,0,0,0,benign
TRACE-00492,13,4,2,2,0,2,2,0.07692307692307693,476.46153846153845,762,374.4871649259405,2,5,0,0,0,benign
TRACE-00493,17,4,6,4,1,3,3,0.11764705882352941,392.29411764705884,780,882.461235422421,4,2,1,1,0,prompt_hijacking
TRACE-00494,12,4,6,4,1,2,3,0.08333333333333333,473.0,780,580.4014975783643,1,3,1,1,0,prompt_hijacking
TRACE-00495,14,4,6,4,0,2,2,0.0,518.5714285714286,733,360.6872448219967,1,3,0,0,0,benign
TRACE-00496,13,4,5,3,0,0,1,0.07692307692307693,445.15384615384613,775,544.716984269102,2,3,0,0,0,benign
TRACE-00497,11,4,4,3,1,1,2,0.0,442.3636363636364,700,273.1680428886907,2,3,0,0,0,prompt_hijacking
TRACE-00498,10,4,3,3,1,2,3,0.1,453.7,780,800.3097231273765,1,2,1,1,0,prompt_hijacking
TRACE-00499,10,4,5,4,1,3,3,0.0,522.2,732,732.5175865687913,1,3,2,0,0,tool_redirection
TRACE-00500,16,4,9,5,1,2,3,0.0,488.3125,780,783.58818994083,3,2,1,1,0,prompt_hijacking
TRACE-00501,16,4,7,3,0,0,1,0.0,440.0625,916,479.32285265536143,4,4,0,0,0,retrieval_poisoning
TRACE-00502,18,4,4,4,1,2,3,0.05555555555555555,441.6111111111111,648,931.4354346195673,4,5,1,0,0,prompt_hijacking
TRACE-00503,15,4,2,2,1,0,1,0.0,415.6666666666667,560,507.6138952445172,4,4,0,0,0,benign
TRACE-00504,9,4,3,2,0,0,1,0.0,375.8888888888889,706,349.0110393255501,1,1,0,0,0,benign
TRACE-00505,9,4,6,6,1,3,3,0.0,460.8888888888889,690,573.818372746365,1,2,2,0,0,tool_redirection
TRACE-00506,15,4,4,2,1,0,1,0.06666666666666667,451.8666666666667,704,513.477202921586,0,4,0,0,0,benign
TRACE-00507,14,4,5,4,2,2,3,0.14285714285714285,429.2142857142857,690,780.5524374648369,2,3,2,0,0,tool_redirection
TRACE-00508,12,4,5,4,0,0,1,0.25,400.3333333333333,687,684.5092971985129,2,3,0,0,0,retrieval_poisoning
TRACE-00509,18,4,1,1,0,2,2,0.05555555555555555,429.55555555555554,749,701.6085583374062,5,5,0,0,0,benign
TRACE-00510,14,4,2,1,0,1,2,0.0,425.85714285714283,707,517.3684391211041,4,5,0,0,0,tool_redirection
TRACE-00511,17,3,4,3,1,2,3,0.058823529411764705,438.29411764705884,819,779.9424208773052,6,4,1,0,0,prompt_hijacking
TRACE-00512,10,4,2,2,2,2,3,0.0,422.4,780,620.3214118989961,1,3,1,1,0,prompt_hijacking
TRACE-00513,15,4,6,3,0,0,1,0.06666666666666667,467.6,874,599.6183150897234,5,3,0,0,0,benign
TRACE-00514,12,4,3,3,1,3,3,0.0,458.3333333333333,690,595.0420817843989,3,2,2,0,0,tool_redirection
TRACE-00515,16,4,5,4,1,4,3,0.0625,440.25,851,764.1093939207719,3,3,1,0,0,prompt_hijacking
TRACE-00516,17,4,3,3,0,2,2,0.058823529411764705,414.11764705882354,716,552.570316817144,4,4,0,0,0,benign
TRACE-00517,9,4,4,4,0,1,2,0.0,448.1111111111111,765,274.7898582406267,1,4,0,0,0,benign
TRACE-00518,18,4,7,4,1,1,2,0.1111111111111111,411.3888888888889,642,625.4472651644691,1,4,0,0,0,benign
TRACE-00519,13,4,6,4,1,3,3,0.0,364.61538461538464,780,598.8068191446773,3,1,1,1,0,prompt_hijacking
TRACE-00520,10,3,0,2,2,0,1,0.1,461.8,980,797.4282456871903,2,5,1,0,1,retrieval_poisoning
TRACE-00521,16,4,3,3,1,1,3,0.0,383.125,599,1016.8236975551074,2,4,1,0,0,tool_redirection
TRACE-00522,9,4,3,3,0,0,1,0.0,382.0,642,316.17727373894047,3,0,0,0,0,benign
TRACE-00523,18,4,4,3,0,3,2,0.05555555555555555,386.27777777777777,646,610.6837988226052,3,6,0,0,0,benign
TRACE-00524,12,4,6,3,0,2,2,0.08333333333333333,491.1666666666667,702,425.96998474881303,0,3,0,0,0,benign
TRACE-00525,9,3,1,1,0,0,1,0.0,454.3333333333333,546,293.2097997764049,1,4,0,0,0,benign
TRACE-00526,17,4,5,2,0,0,1,0.11764705882352941,435.7647058823529,708,547.2261494078094,2,4,0,0,0,benign
TRACE-00527,15,4,3,2,1,1,2,0.06666666666666667,340.26666666666665,626,380.0422451167666,0,5,0,0,0,benign
TRACE-00528,17,4,3,2,0,0,1,0.11764705882352941,461.52941176470586,704,378.48696124756884,6,4,0,0,0,benign
TRACE-00529,10,4,3,3,0,1,2,0.0,398.8,672,302.6626756011358,1,4,0,0,0,benign
TRACE-00530,14,4,5,4,1,2,3,0.07142857142857142,425.2857142857143,780,697.5989989618807,0,3,1,1,0,prompt_hijacking
TRACE-00531,15,3,3,2,1,0,1,0.0,363.73333333333335,615,418.541180527845,4,4,0,0,0,tool_redirection
TRACE-00532,16,4,4,3,0,3,2,0.0625,405.5,686,575.1833158931433,4,3,0,0,0,benign
TRACE-00533,11,4,3,2,0,3,2,0.0,386.1818181818182,557,282.09193702505644,1,4,0,0,0,benign
TRACE-00534,9,4,0,1,0,0,1,0.2222222222222222,441.3333333333333,632,468.39856414357246,0,5,0,0,0,retrieval_poisoning
TRACE-00535,13,4,0,0,1,1,2,0.0,468.84615384615387,645,481.15323498532166,5,3,0,0,0,benign
TRACE-00536,15,4,3,2,2,0,1,0.06666666666666667,394.4,716,716.0400140365949,4,2,0,0,0,retrieval_poisoning
TRACE-00537,11,4,5,2,0,0,1,0.0,463.27272727272725,750,253.99890662734884,1,1,0,0,0,benign
TRACE-00538,15,3,5,5,0,1,2,0.13333333333333333,477.0,716,375.4983104584952,3,0,1,0,0,benign
TRACE-00539,14,4,5,2,0,1,2,0.0,383.42857142857144,672,260.4530351338328,1,6,0,0,0,benign
TRACE-00540,11,3,1,1,0,1,2,0.09090909090909091,402.27272727272725,571,255.95888013535023,2,2,0,0,0,benign
TRACE-00541,10,4,4,2,0,0,1,0.0,475.5,648,307.9018683625965,1,2,0,0,0,benign
TRACE-00542,15,4,6,5,1,3,3,0.06666666666666667,409.8666666666667,690,714.6506169364047,3,3,2,0,0,tool_redirection
TRACE-00543,9,4,1,1,0,0,1,0.0,351.77777777777777,566,317.513648140244,2,2,0,0,0,benign
TRACE-00544,9,2,2,1,0,1,2,0.1111111111111111,346.22222222222223,517,254.09978338904642,2,1,0,0,0,benign
TRACE-00545,13,3,3,2,1,2,2,0.0,457.0,739,489.50200734398845,1,5,0,0,0,retrieval_poisoning
TRACE-00546,18,4,2,2,1,2,2,0.05555555555555555,454.77777777777777,768,608.522705570783,5,4,0,0,0,benign
TRACE-00547,10,4,3,3,2,1,2,0.0,459.6,802,422.31563830371306,3,2,1,0,0,benign
TRACE-00548,15,4,5,2,0,3,2,0.0,394.8,698,535.5705651361276,6,0,0,0,0,benign
TRACE-00549,16,4,3,3,1,0,1,0.0625,430.6875,787,395.66789836185785,4,3,0,0,0,benign
TRACE-00550,16,4,4,2,0,2,2,0.125,484.25,621,533.8735797946049,3,2,0,0,0,benign
TRACE-00551,15,4,3,2,1,1,2,0.06666666666666667,452.0,877,513.2935155131559,1,6,0,0,0,benign
TRACE-00552,13,4,2,3,2,1,2,0.07692307692307693,390.15384615384613,980,861.2455018447381,2,6,1,0,1,retrieval_poisoning
TRACE-00553,17,4,5,3,0,2,2,0.0,429.0,562,574.3440686654772,2,2,0,0,0,benign
TRACE-00554,12,4,3,3,1,2,3,0.16666666666666666,440.4166666666667,791,654.225985515445,2,4,1,0,0,tool_redirection
TRACE-00555,12,4,3,2,1,2,2,0.0,484.5,718,303.48855439469145,0,2,0,0,0,benign
TRACE-00556,13,4,0,0,0,0,1,0.07692307692307693,391.38461538461536,705,400.4084556147492,4,5,0,0,0,benign
TRACE-00557,16,4,4,2,0,0,1,0.0625,455.6875,876,559.8084291946061,1,4,0,0,0,benign
TRACE-00558,13,4,5,4,0,0,1,0.0,355.38461538461536,665,259.0422582775198,3,2,0,0,0,benign
TRACE-00559,16,4,2,2,0,0,1,0.125,452.3125,679,499.04603206115064,4,7,0,0,0,benign
TRACE-00560,18,4,2,3,1,0,1,0.05555555555555555,469.94444444444446,980,1011.5645250537884,3,4,1,0,1,retrieval_poisoning
TRACE-00561,12,4,3,3,1,2,3,0.08333333333333333,487.25,690,673.7258039392688,3,3,2,0,0,tool_redirection
TRACE-00562,10,4,3,3,0,3,2,0.1,533.3,821,368.227734084897,4,2,0,0,0,benign
TRACE-00563,14,4,3,2,0,2,2,0.0,397.2142857142857,650,518.1869876096612,4,5,1,0,0,benign
TRACE-00564,17,4,3,2,0,3,2,0.058823529411764705,358.47058823529414,711,542.8453817451202,2,5,0,0,0,benign
TRACE-00565,10,4,2,2,0,1,2,0.0,423.0,777,293.9502447504315,1,3,0,0,0,benign
TRACE-00566,17,4,3,3,0,0,1,0.17647058823529413,398.2352941176471,656,518.0911635375674,3,2,0,0,0,benign
TRACE-00567,17,4,3,2,0,0,1,0.0,374.0,548,508.4764280086123,5,3,0,0,0,benign
TRACE-00568,17,4,1,1,0,0,1,0.0,376.2352941176471,709,620.3240709843594,7,4,0,0,0,benign
TRACE-00569,10,4,1,1,0,1,2,0.0,486.7,740,267.6760410438508,1,3,0,0,0,benign
TRACE-00570,11,4,2,1,0,0,1,0.0,423.0,633,388.48731282116563,2,3,0,0,0,benign
TRACE-00571,10,3,3,2,0,0,1,0.0,441.7,673,375.51513347044846,4,2,0,0,0,benign
TRACE-00572,18,3,5,3,0,1,2,0.05555555555555555,454.72222222222223,774,806.2215391962112,2,5,0,0,0,retrieval_poisoning
TRACE-00573,11,4,2,2,0,0,1,0.09090909090909091,502.8181818181818,807,254.12591725205434,3,4,0,0,0,benign
TRACE-00574,13,4,3,2,0,0,1,0.0,406.84615384615387,626,355.19952038757754,1,3,0,0,0,benign
TRACE-00575,9,4,1,1,0,0,1,0.1111111111111111,419.6666666666667,533,473.12742527673004,3,1,0,0,0,benign
TRACE-00576,14,4,3,2,0,2,2,0.07142857142857142,444.2142857142857,685,480.3778467573151,4,3,0,0,0,benign
TRACE-00577,10,4,4,3,0,0,1,0.2,415.4,777,614.900979224737,1,4,0,0,0,retrieval_poisoning
TRACE-00578,15,4,3,2,1,1,2,0.06666666666666667,359.06666666666666,731,567.3390706214567,2,2,0,0,0,benign
TRACE-00579,16,4,2,2,0,2,2,0.125,440.9375,741,485.6438536774138,5,2,0,0,0,benign
TRACE-00580,10,4,3,2,1,2,3,0.0,381.2,780,633.8618637612323,0,4,1,1,0,prompt_hijacking
TRACE-00581,13,3,5,3,0,0,1,0.0,382.46153846153845,615,316.1535540486117,0,4,0,0,0,benign
TRACE-00582,15,4,8,5,1,2,3,0.2,396.1333333333333,809,740.5592625282453,2,1,1,1,0,prompt_hijacking
TRACE-00583,11,4,2,1,0,0,1,0.09090909090909091,415.0,698,324.3465387329729,3,2,0,0,0,benign
TRACE-00584,12,4,1,3,1,1,2,0.08333333333333333,411.8333333333333,980,805.0754869714648,2,5,1,0,1,retrieval_poisoning
TRACE-00585,16,4,6,4,1,4,3,0.1875,448.25,780,835.8483013314983,3,2,1,1,0,prompt_hijacking
TRACE-00586,11,4,3,2,2,0,1,0.09090909090909091,395.45454545454544,636,181.63586689937702,1,3,0,0,0,benign
TRACE-00587,16,4,7,5,1,2,3,0.0,457.375,690,841.24895564675,2,3,2,0,0,tool_redirection
TRACE-00588,11,3,5,4,1,2,3,0.09090909090909091,460.72727272727275,780,676.0787488611007,0,2,1,1,0,prompt_hijacking
TRACE-00589,12,4,2,2,0,2,2,0.08333333333333333,454.0833333333333,704,460.7933689186188,7,2,0,0,0,benign
TRACE-00590,11,4,2,1,1,3,2,0.0,447.27272727272725,618,413.312403801712,0,5,0,0,0,benign
TRACE-00591,13,4,1,1,0,2,2,0.07692307692307693,399.3076923076923,780,467.31451690000534,5,3,0,0,0,benign
TRACE-00592,17,4,7,5,2,4,3,0.058823529411764705,422.88235294117646,690,956.8850749185298,2,3,2,0,0,tool_redirection
TRACE-00593,13,4,6,4,0,0,1,0.15384615384615385,384.84615384615387,537,441.88696082278733,2,1,0,0,0,benign
TRACE-00594,16,4,3,1,1,0,1,0.125,435.5625,780,534.4293718704491,3,5,0,0,0,benign
TRACE-00595,12,3,3,2,1,0,1,0.08333333333333333,458.8333333333333,703,416.27931757744113,0,3,0,0,0,benign
TRACE-00596,10,4,2,2,1,2,2,0.1,481.7,660,318.568645595298,0,2,0,0,0,benign
TRACE-00597,12,4,5,4,0,0,1,0.08333333333333333,371.8333333333333,720,324.04359342290365,1,4,0,0,0,benign
TRACE-00598,11,4,6,5,1,1,3,0.09090909090909091,410.0,820,771.7907027395191,1,1,1,0,0,prompt_hijacking
TRACE-00599,15,4,2,2,0,0,1,0.06666666666666667,366.8,567,343.6498806010307,2,5,0,0,0,benign
TRACE-00600,16,4,2,2,1,1,2,0.0,424.6875,650,535.6191497873044,5,3,0,0,0,benign
TRACE-00601,10,4,1,3,1,0,1,0.2,436.3,980,721.6416060639791,4,3,1,0,1,retrieval_poisoning
TRACE-00602,18,4,6,3,1,1,2,0.0,473.6111111111111,796,582.7502696508736,2,3,0,0,0,benign
TRACE-00603,17,4,3,4,1,0,1,0.11764705882352941,413.88235294117646,980,914.8771743852018,4,2,1,0,1,retrieval_poisoning
TRACE-00604,18,4,11,4,0,1,2,0.0,404.72222222222223,621,544.1024243866985,1,3,0,0,0,benign
TRACE-00605,12,4,4,3,1,1,3,0.0,440.4166666666667,638,784.2884184654678,4,3,1,0,0,tool_redirection
TRACE-00606,11,3,4,3,0,1,2,0.0,432.3636363636364,703,226.60704558610965,1,3,0,0,0,benign
TRACE-00607,9,4,1,1,0,1,2,0.1111111111111111,367.22222222222223,632,300.5388603414814,3,2,0,0,0,benign
TRACE-00608,12,3,6,5,1,1,3,0.0,434.4166666666667,603,598.4804146697063,2,1,1,0,0,prompt_hijacking
TRACE-00609,10,3,4,2,0,0,1,0.0,477.8,733,330.9761631303913,2,1,0,0,0,benign
TRACE-00610,13,4,1,3,1,0,1,0.15384615384615385,436.84615384615387,980,1014.1324305389945,3,3,1,0,1,retrieval_poisoning
TRACE-00611,13,4,1,1,0,1,2,0.15384615384615385,418.7692307692308,663,373.493613350379,1,6,0,0,0,benign
TRACE-00612,15,4,2,3,0,1,2,0.13333333333333333,431.6,802,852.7015313189489,1,4,0,0,0,retrieval_poisoning
TRACE-00613,12,3,2,2,0,2,2,0.0,494.4166666666667,758,388.3170993162832,2,2,0,0,0,benign
TRACE-00614,18,4,6,2,0,1,2,0.1111111111111111,397.22222222222223,784,599.4574934238068,2,5,0,0,0,benign
TRACE-00615,12,3,7,4,0,1,2,0.08333333333333333,392.25,522,339.0189552912278,0,1,0,0,0,benign
TRACE-00616,15,4,4,4,0,1,2,0.06666666666666667,409.73333333333335,649,607.4498275403424,0,4,0,0,0,retrieval_poisoning
TRACE-00617,15,4,4,2,1,0,1,0.0,435.2,627,412.65925727494897,2,6,0,0,0,benign
TRACE-00618,17,4,4,4,1,1,2,0.11764705882352941,470.52941176470586,980,989.7358860760834,3,6,1,0,1,retrieval_poisoning
TRACE-00619,18,4,8,5,1,3,3,0.05555555555555555,447.8333333333333,684,779.3552768031188,1,5,1,0,0,tool_redirection
TRACE-00620,16,4,4,2,0,0,1,0.0625,469.4375,727,542.4350687685401,6,2,0,0,0,benign
TRACE-00621,9,3,0,0,1,0,1,0.0,467.44444444444446,701,281.55328817948157,1,5,0,0,0,benign
TRACE-00622,9,4,3,3,1,2,3,0.0,418.44444444444446,690,634.6115515468728,1,5,2,0,0,tool_redirection
TRACE-00623,10,4,2,1,1,0,1,0.2,343.4,543,405.1184957325192,3,4,0,0,0,benign
TRACE-00624,18,4,2,3,2,2,2,0.16666666666666666,506.0,980,1001.8686885533259,3,5,1,0,1,retrieval_poisoning
TRACE-00625,10,3,4,3,1,0,1,0.1,315.4,541,346.37706727118996,0,2,0,0,0,benign
TRACE-00626,9,3,6,5,0,1,2,0.2222222222222222,318.1111111111111,650,352.41980101454953,2,0,1,0,0,benign
TRACE-00627,10,3,2,2,1,2,3,0.1,451.2,780,623.7881165187647,1,3,1,1,0,prompt_hijacking
TRACE-00628,17,4,5,4,2,6,3,0.0,365.8235294117647,780,652.6976827862028,2,4,1,1,0,prompt_hijacking
TRACE-00629,13,4,1,1,1,2,2,0.07692307692307693,493.84615384615387,861,470.4269489563503,1,6,0,0,0,benign
TRACE-00630,17,4,3,2,0,2,2,0.0,441.3529411764706,723,486.3677462122607,6,4,0,0,0,benign
TRACE-00631,15,4,2,2,2,1,3,0.0,383.1333333333333,766,845.6519659801427,2,6,1,0,0,prompt_hijacking
TRACE-00632,15,4,1,3,1,2,2,0.06666666666666667,454.53333333333336,980,904.1569615338508,1,7,1,0,1,retrieval_poisoning
TRACE-00633,17,4,1,1,0,1,2,0.17647058823529413,376.70588235294116,638,565.2264515964071,7,4,0,0,0,benign
TRACE-00634,11,4,3,2,0,2,2,0.0,420.54545454545456,535,278.2677519675837,1,3,0,0,0,benign
TRACE-00635,11,4,2,1,1,1,2,0.09090909090909091,509.6363636363636,886,460.7614116160509,3,2,0,0,0,benign
TRACE-00636,10,3,6,4,0,0,1,0.2,442.7,750,335.3911948515178,0,1,0,0,0,benign
TRACE-00637,12,3,4,3,1,2,3,0.08333333333333333,432.8333333333333,690,672.9902923851462,1,2,2,0,0,tool_redirection
TRACE-00638,12,4,1,3,1,1,2,0.16666666666666666,445.5833333333333,980,867.9559781301257,4,4,1,0,1,retrieval_poisoning
TRACE-00639,10,4,4,3,1,2,2,0.1,432.2,562,378.33528987322336,2,1,0,0,0,benign
TRACE-00640,13,4,2,2,0,2,2,0.0,426.3076923076923,666,451.27798806084616,7,2,0,0,0,benign
TRACE-00641,17,4,2,3,1,0,1,0.11764705882352941,465.94117647058823,980,842.4070911210562,8,3,1,0,1,retrieval_poisoning
TRACE-00642,15,4,6,3,0,2,2,0.0,426.26666666666665,621,530.8849218724041,2,5,0,0,0,benign
TRACE-00643,9,4,5,4,0,0,1,0.1111111111111111,413.77777777777777,549,380.6906810150604,3,1,0,0,0,benign
TRACE-00644,17,4,6,3,0,2,2,0.058823529411764705,472.6470588235294,607,728.8491031653483,3,4,0,0,0,benign
TRACE-00645,17,4,7,4,3,1,2,0.058823529411764705,470.94117647058823,980,1011.692269196946,0,6,1,0,1,retrieval_poisoning
TRACE-00646,15,4,4,3,0,2,2,0.13333333333333333,369.8666666666667,642,580.8788632543174,3,4,0,0,0,benign
TRACE-00647,16,4,5,4,2,1,3,0.0,429.0625,771,909.0550230157849,6,4,1,0,0,tool_redirection
TRACE-00648,11,4,2,2,0,0,1,0.09090909090909091,517.3636363636364,964,374.2340990855151,4,4,0,0,0,benign
TRACE-00649,11,4,2,2,1,0,1,0.09090909090909091,385.90909090909093,536,572.2676193847559,4,4,0,0,0,benign
TRACE-00650,9,4,2,2,0,0,1,0.1111111111111111,452.6666666666667,698,554.4768352592198,2,1,0,0,0,retrieval_poisoning
TRACE-00651,12,3,7,4,0,0,1,0.08333333333333333,474.9166666666667,771,531.7521095634667,2,0,0,0,0,benign
TRACE-00652,9,4,3,3,1,3,3,0.1111111111111111,399.6666666666667,690,630.8117981614614,1,4,2,0,0,tool_redirection
TRACE-00653,13,4,6,5,1,1,3,0.07692307692307693,375.0769230769231,492,659.9024271171553,3,2,1,0,0,prompt_hijacking
TRACE-00654,13,4,5,3,0,2,2,0.07692307692307693,479.7692307692308,710,479.661716437029,3,3,0,0,0,benign
TRACE-00655,16,4,2,2,1,1,2,0.0,385.4375,600,415.2539839085869,2,4,0,0,0,benign
TRACE-00656,12,4,8,4,1,1,3,0.08333333333333333,426.0833333333333,849,746.0299599433529,1,1,1,0,0,tool_redirection
TRACE-00657,13,4,7,3,0,1,2,0.07692307692307693,431.3076923076923,745,369.29595874014984,2,4,0,0,0,benign
TRACE-00658,14,4,5,4,1,4,3,0.07142857142857142,461.42857142857144,708,756.4177679005775,3,3,2,0,0,tool_redirection
TRACE-00659,17,4,5,3,0,1,2,0.058823529411764705,431.94117647058823,794,535.7338367936652,5,5,0,0,0,benign
TRACE-00660,13,4,6,4,0,0,1,0.0,395.2307692307692,568,367.94591332342554,2,2,0,0,0,benign
TRACE-00661,10,4,5,3,0,1,2,0.0,464.8,690,407.9304338274583,0,1,0,0,0,benign
TRACE-00662,11,4,2,2,0,1,2,0.0,422.6363636363636,713,341.5008327518265,5,2,0,0,0,benign
TRACE-00663,10,4,3,1,0,1,2,0.0,436.9,846,332.73918493689496,1,3,0,0,0,benign
TRACE-00664,9,4,5,3,2,1,3,0.2222222222222222,343.8888888888889,559,564.9175772985176,2,0,1,0,0,tool_redirection
TRACE-00665,10,4,2,2,0,1,2,0.1,386.4,596,421.7071327562874,3,2,0,0,0,benign
TRACE-00666,9,3,1,1,0,0,1,0.0,395.6666666666667,714,238.3788715812331,3,3,0,0,0,benign
TRACE-00667,11,4,4,3,0,0,1,0.0,391.90909090909093,622,324.4077922417268,1,1,0,0,0,benign
TRACE-00668,15,4,3,2,1,1,2,0.06666666666666667,384.93333333333334,720,346.0866247372026,3,7,0,0,0,benign
TRACE-00669,9,4,4,3,0,1,2,0.1111111111111111,450.6666666666667,808,268.82635882016933,0,2,0,0,0,benign
TRACE-00670,18,4,6,5,1,1,2,0.1111111111111111,483.44444444444446,980,974.1363467570764,1,6,1,0,1,retrieval_poisoning
TRACE-00671,11,3,4,3,0,2,2,0.0,401.09090909090907,650,321.3566205758327,3,3,1,0,0,benign
TRACE-00672,15,4,4,3,2,1,3,0.13333333333333333,407.6,725,835.1506638543727,2,6,1,0,0,prompt_hijacking
TRACE-00673,16,4,4,1,0,1,2,0.0,443.3125,690,454.9162744892004,2,4,0,0,0,benign
TRACE-00674,17,4,7,4,1,3,3,0.058823529411764705,414.29411764705884,564,788.0889510936752,1,3,1,0,0,tool_redirection
TRACE-00675,13,4,3,3,0,0,1,0.0,470.0,597,295.60001300083525,3,4,0,0,0,benign
TRACE-00676,17,3,5,3,0,0,1,0.0,365.2352941176471,680,647.0230701964804,2,3,0,0,0,benign
TRACE-00677,14,4,4,2,0,1,2,0.0,442.2142857142857,738,413.4639595089727,4,2,0,0,0,benign
TRACE-00678,10,4,1,1,0,1,2,0.1,344.2,535,320.18198452868484,0,3,0,0,0,benign
TRACE-00679,11,4,2,1,0,1,2,0.0,477.90909090909093,719,375.54340962022695,6,1,0,0,0,benign
TRACE-00680,14,4,2,1,0,1,2,0.14285714285714285,483.2857142857143,820,455.176836535461,2,6,0,0,0,benign
TRACE-00681,10,4,3,1,2,0,1,0.0,343.9,557,215.4018036990653,0,5,0,0,0,benign
TRACE-00682,16,4,6,4,0,1,2,0.0625,427.625,758,654.0694027486777,2,2,0,0,0,benign
TRACE-00683,14,4,1,1,0,0,1,0.0,435.7142857142857,616,488.8023844995495,3,5,0,0,0,benign
TRACE-00684,15,4,3,2,2,0,1,0.13333333333333333,395.26666666666665,694,373.2784953534674,2,6,0,0,0,benign
TRACE-00685,11,4,3,3,0,1,2,0.0,369.09090909090907,503,364.5013148089587,2,3,0,0,0,benign
TRACE-00686,18,4,6,5,2,3,3,0.05555555555555555,472.22222222222223,769,906.5401161034241,4,2,1,0,0,tool_redirection
TRACE-00687,10,4,2,2,0,0,1,0.2,488.1,691,268.70048120398155,2,2,0,0,0,benign
TRACE-00688,11,4,1,1,0,0,1,0.2727272727272727,459.27272727272725,758,373.1475066082758,3,3,0,0,0,benign
TRACE-00689,16,4,3,3,1,1,2,0.0625,456.625,1024,720.1850207797919,4,5,0,0,0,retrieval_poisoning
TRACE-00690,13,4,4,4,1,1,2,0.0,450.0769230769231,726,490.69185092556035,3,2,0,0,0,benign
TRACE-00691,13,4,2,2,0,2,2,0.0,437.0769230769231,740,504.1185752220461,3,4,0,0,0,benign
TRACE-00692,16,4,5,2,1,1,2,0.0625,424.625,631,608.483987352144,1,3,0,0,0,retrieval_poisoning
